retention_minutes,abs_254nm,abs_280nm
4.432916667,-1.042842865,-0.459194183
4.439583333,-1.045227051,-0.461578369
4.44625,-1.047134399,-0.463485718
4.452916667,-1.049041748,-0.464916229
4.459583333,-1.05047226,-0.465869904
4.46625,-1.050949097,-0.466346741
4.472916667,-1.049995422,-0.465869904
4.479583333,-1.047134399,-0.464439392
4.48625,-1.042366028,-0.463008881
4.492916667,-1.034736633,-0.460624695
4.499583333,-1.024723053,-0.457763672
4.50625,-1.011371613,-0.455379486
4.512916667,-0.996112823,-0.452041626
4.519583333,-0.978946686,-0.449180603
4.52625,-0.959396362,-0.445365906
4.532916667,-0.939369202,-0.441551208
4.539583333,-0.91791153,-0.436306
4.54625,-0.896453857,-0.431060791
4.552916667,-0.87594986,-0.426292419
4.559583333,-0.856876373,-0.422477722
4.56625,-0.84066391,-0.419139862
4.572916667,-0.828266144,-0.416755676
4.579583333,-0.819206238,-0.415802002
4.58625,-0.813961029,-0.415802002
4.592916667,-0.811100006,-0.417232513
4.599583333,-0.811100006,-0.419139862
4.60625,-0.811576843,-0.421047211
4.612916667,-0.813007355,-0.422954559
4.619583333,-0.814437866,-0.424385071
4.62625,-0.816345215,-0.425338745
4.632916667,-0.818729401,-0.426292419
4.639583333,-0.820636749,-0.425815582
4.64625,-0.822544098,-0.425338745
4.652916667,-0.823974609,-0.425338745
4.659583333,-0.825405121,-0.426292419
4.66625,-0.825881958,-0.427722931
4.672916667,-0.825881958,-0.429153442
4.679583333,-0.825405121,-0.430583954
4.68625,-0.825405121,-0.432491302
4.692916667,-0.825881958,-0.433444977
4.699583333,-0.827312469,-0.434398651
4.70625,-0.829219818,-0.434398651
4.712916667,-0.831604004,-0.434875488
4.719583333,-0.834465027,-0.434875488
4.72625,-0.83732605,-0.434875488
